time	text	Annotator A	Annotator B	Annotator C
36分钟前	嘲讽凯隐和劫？小老弟，你怕是不想要游戏体验了，劫和凯隐就喜欢你这种没位移的ADC了	0	0	0
57分钟前	天煞，实在无…额呵…啊啊啊，猝。	0	0	0
今天 16:27	海克斯战利品转区活动什么时候开呀	0	0	0
今天 16:20	为什么卡特琳娜又那么多种死法	0	0	0
今天 16:01	没想到你也是个狗粉丝嗷	1	0	1
今天 16:01	赶紧叫拳头公布新的MMO吧就要10年了	0	0	0
今天 15:52	我今天才知道悠米是干嘛的你带女友打游戏，就让她玩悠米，你玩ad，这样，既保护了她，她还喜欢，还不会送人头，皆大欢喜	0	0	0
今天 15:52	我不论排位匹配，都频繁遇到英雄无法锁定（BP都一样）愣看着读秒结束、或者锁定了但是读秒结束无法进入对局等情况，客户端是还有问题吧，毕竟不止我一个人遇到	0	0	0
今天 15:40	ZW包皮肤	0	0	0
今天 15:30	100至臻点	0	0	0
31分钟前	一区是掉线了吗？	0	0	0
35分钟前	这个瑞文一直送人头，辱骂队友，大家可以帮忙顶上去吗？，谢谢黑色玫瑰区	0	0	0
今天 11:57	确认过眼神，是我无法操作的英雄	0	0	0
今天 12:37	这个英雄，我爱了但是是在ban位上	0	0	0
今天 16:23	开黑房间都看不到队友怎么匹配	0	0	0
今天 12:16	老妹这是英文吧....	0	0	0
今天 12:44	她怎么抓取元素？？	0	0	0
今天 12:19	能修复下客户端吗，还搞什么自走棋，有病	0	0	0
今天 12:53	精粹商店留着给你妈妈买冥币嘛？运营一个国服的游戏也要把中国人不当人？忍耐也是有限度的不要欺人太甚	1	0	1
今天 16:18	游戏越来越难玩了	0	0	0
今天 11:55	所以大乱斗里地形元素是啥	0	0	0
今天 12:54	Q技能名字：ADC的三种死法	0	0	0
今天 13:16	现在这客户端能用？？？？	0	0	0
今天 13:33	？？？？我看不懂？？？怎么办？？	0	0	0
今天 14:52	在？客户端开黑躲猫猫？持续两个版本的bug装死有意思？？？	0	0	0
今天 11:55	这操作不适合顽强黑铁的我	0	0	0
今天 11:58	客户端还是能出现进不去游戏无限重连的问题	0	0	0
今天 12:28	呼啦圈妈	0	0	0
20分钟前	你好啊呼啦圈妈	0	0	0
今天 11:55	客户端打开生涯就出错，你们能不能心里有点数	0	0	0
今天 11:55	什么花里胡哨，ban了	0	0	0
今天 12:06	我已经两个版本进不去游戏了，hello，修复一下？	0	0	0
今天 11:57	3区3千ping玩你妈呢？	1	1	1
今天 12:12	淋人贵气?	1	0	1
今天 12:54	有没有1呀	0	0	0
今天 12:01	AD亲妈，这游戏越来越难了	0	1	0
今天 12:28	还是那句话，不玩就滚，天天跑人家官博底下叫唤，发什么都骂	1	1	1
今天 12:39	自走棋搞快点	0	0	0
今天 12:26	ADC过来，这是你新爹	0	1	0
今天 12:30	杀人诛心就算了，我现在还要拆家把你家给炸了	1	0	1
今天 12:07	奇亚娜：让他们排成列，我要让他们下跪！ADC：我给您跪下	0	0	0
今天 12:27	我战争学院怎么不能PLAY？重启几遍都不能开	0	0	0
今天 16:25	这个世界不需要ADC是吧	0	0	0
今天 11:57	一天天都出些什么鬼英雄	0	0	0
今天 13:43	能不能出几个技能机制简单点的英雄	0	0	0
今天 15:15	蓝色精粹商店？？	0	0	0
今天 12:35	服务器炸了	0	0	0
今天 15:41	有點难玩，打扰了	0	0	0
今天 15:31	什么意思？一直显示预期之外的错误？强行劝退？	0	0	0
今天 15:01	我跳过来了，我又跳回去了。来打我呀，笨蛋。??送死型ad，我会了。	0	0	0
今天 13:25	确认过眼神，是我学不会操作的英雄。	0	0	0
今天 13:10	这不就是以前的中国龙王设计理念嘛…与地图元素有交流	0	0	0
今天 13:05	至臻客户端至臻客户端至臻客户端至臻客户端至臻客户端至臻客户端至臻客户端至臻客户端	0	0	0
今天 12:49	这出新英雄的速度根本没把猫咪当人啊	0	0	0
今天 12:28	伊修塔尔之锋？？(要素察觉	0	0	0
今天 12:19	甜咸粽子头像活动明明分享了为啥还是不能领？一直提示说我没分享？	0	0	0
今天 12:31	哈哈哈花里胡哨的感觉真的靓仔	0	0	0
今天 11:54	所以可以抓取英雄创造出来的元素吗？比如巨魔冰鸟柱子和墙，艾翁婕拉的花花草草，娜美的泡泡和大招啥的	0	0	0
今天 11:54	花里胡哨的	0	0	0
42分钟前	新英雄奇亚娜技能详解，麻烦大家的Ban位了	0	0	0
今天 16:16	什么客户端排位选英雄都出bug强行让我扣分？	0	0	0
今天 15:50	现在是琪亚娜的时间	0	0	0
今天 15:47	LOL新英雄元素女皇奇亚娜技能介绍！	0	0	0
今天 15:22	请问为什么局局尽力局，能不能改改排位的机制，让会玩的人上上分，单排真的难到爆炸。	0	0	0
今天 14:33	一区怎么又进不去了啊	0	0	0
今天 13:08	给我一个德玛专治花里胡哨	0	0	0
今天 13:02	我的扭曲丛林进入不了对局啊，其他区都可以，只有花了钱的扭曲不行？三天了，到底是要干嘛！	0	0	0
今天 12:48	ADC泉水站着就行了，省得来回跑麻烦	0	0	0
今天 12:31	这是呼啦圈么	0	0	0
今天 12:24	客户端真的卡啊。确定点不了然后被退这算谁的啊？？？而且也不止一次这样了	0	0	0
今天 12:16	隐身呢？	0	0	0
今天 12:13	lol开黑群一起快乐啊	0	0	0
今天 12:12	花里胡哨，感觉新英雄又离我远去了，我的手不支持我玩这个英雄	0	0	0
今天 15:42	根据地形放技能	0	0	0
今天 12:09	呼啦圈啊这是	0	0	0
今天 12:04	客户端到底有啥问题。。。为啥这些人总刷这个	0	0	0
今天 11:59	adc活不下去了	0	0	0
今天 11:58	这个看起来好难	0	0	0
今天 11:57	看不懂，等出来吧	0	0	0
今天 11:57	不好意思，太复杂了，我玩不了	0	0	0
今天 11:55	手残党的新噩梦	0	0	0
今天 11:55	那这英雄在大乱斗咋用，没有河	0	0	0
今天 11:55	所以她是什么位置？	0	0	0
今天 11:55	学不会学不会	0	0	0
今天 11:58	大招的音效咋跟冲马桶似的	0	0	0
今天 12:45	这个大圈圈让我想起了虚荣里的猴子	0	0	0
4分钟前	是不是大乱斗里水形态就用不了了	0	0	0
7分钟前	好有意思	0	0	0
今天 16:11	极地模式怎么偷属性	0	0	0
今天 15:59	暂时没看明白	0	0	0
今天 15:56	大乱斗里没有水元素怎么办	0	0	0
今天 15:52	看着像上单	0	0	0
今天 15:49	谁才是真正的轮子妈	0	0	0
今天 15:49	确认过了是呼啦圈	0	0	0
今天 15:18	为什么我的客户端打不开	0	0	0
今天 15:17	好复杂的英雄	0	0	0
今天 15:11	这种情况怎么解决啊，撸妹儿。一直这样重启修复重装都没用。	0	0	0
今天 15:03	感觉超出了我的智商范围了，玩不了	0	0	0
今天 15:02	琪亚娜？？？以后有没有德丽莎！	0	0	0
今天 14:52	能不能快出自走棋，受不了dota的服务器了	0	0	0
今天 14:48	背这么大个轮子不累吗	0	0	0
今天 14:48	这要记9个技能？	0	0	0
今天 14:46	出新英雄不影响我骂????狗???建议从韩国双C变成????5C	1	0	1
今天 14:45	adc新妈石锤！	0	0	0
今天 14:39	adc：新爹来了？	0	0	0
今天 14:38	能修复一下客户端？开黑是真的难受无限重登	0	0	0
今天 14:38	伊修塔尔之锋！（钢炼即视感）	0	0	0
今天 14:37	能选取其他英雄制造的地形元素吗？比如阿木木的w？	0	0	0
60分钟前	WE都是突进，W作为角色特性，几乎等于纯突进。E作为突进伤害估计不高。就靠Q的伤害前期。估计不高。	0	0	0
今天 14:36	新英雄出来的这么快????我还没攒够金币买猫。。这又出来了一个。。	0	0	0
今天 14:34	。。。这么烧脑壳子的么	0	0	0
今天 14:25	呼啦圈妈？？	0	0	0
今天 14:18	ad的新爹	0	0	0
今天 14:16	真的是气官方一点通告反应都没得	0	0	0
今天 14:10	恭喜ADC喜提新妈	0	0	0
今天 14:07	呼啦圈女王	0	0	0
今天 13:57	客户端也太卡了球球了	0	0	0
今天 13:56	游戏行为违反用户协议是什么鬼正常对线直接给强下了	0	0	0
今天 13:55	和好友组队没语音咋么办？	0	0	0
今天 13:53	花里胡哨，ban位伺候	0	0	0
今天 13:48	精粹商店留着给你妈妈买冥币嘛？	1	1	1
今天 13:47	精粹商店留着给你妈妈买冥币嘛？运营一个国服的游戏也要把中国人不当人？	1	1	1
今天 13:47	反馈也是一直提交中没反应的队友也是一如既往的挂机送	0	0	0
今天 13:47	起亚娜跟铁男都得上ban位	0	0	0
今天 13:44	看起来好复杂	0	0	0
今天 13:43	优化一下客户端可以吗每次人多开黑就显示不出来队友或者无法开始游戏与其教玩家怎么克服bug不如你们修复一下啊	0	0	0
今天 13:42	不能评论？	0	0	0
今天 13:38	现在是琪亚娜时间！	0	0	0
今天 13:33	我佛了，为啥进不去游戏	0	0	0
今天 13:33	很好??会操作算我输	0	0	0
今天 13:31	位移，加速，击退，眩晕，禁锢，额外伤害，我寻思这英雄还能再全面一点吗？	0	0	0
今天 13:30	6区也进不去了呀	0	0	0
今天 13:29	一区客户端怎么一直进不去	0	0	0
今天 13:29	琪亚娜？？？草履虫	0	0	0
今天 13:25	感觉好难，ban他就完事了	0	0	0
今天 13:25	这不就是卡尔么。。	0	0	0
今天 13:22	被动的名字有点自带瓜的香气	0	0	0
今天 13:20	为什么游戏登不上？？	0	0	0
今天 13:16	登录看不到好友	0	0	0
今天 13:12	这操作难度不是一般的大啊……	0	0	0
今天 13:11	如果用岩雀的大招把多个墙体连接，新英雄再放大，能引爆所有墙体吗？	0	0	0
今天 13:11	你吗隔壁，把客户端整洁一点行不行，为什么老是有问题心里没点数，这一块那一块，狗皮膏药一样，	1	1	1
今天 13:10	我学不会建议删除	0	0	0
今天 10:04	看不出来像画的证明画的是真的好	0	0	0
今天 10:27	是可爱的拉克丝awsl	0	0	0
今天 10:08	可爱在大莱莱面前不堪一击	0	0	0
今天 10:24	在，天天转发这种东西，服务器问题还管不管	0	0	0
今天 10:03	可爱在性感面前不堪一击	0	0	0
今天 10:10	你倒是给大家一个话啊！服务器天天这样。还开你马的游戏！别装死人。没看到那么多反馈嘛？一点卵用都没有。还开你马B的服务器。赶紧关了吧。多省事！	1	1	1
今天 10:14	求求你把服务器维护一下吧。打了三局全输了。网通一区直接炸了。延迟100多。玩锤子？被队友骂的心态崩了。玩这么久的游戏出先这种情况。真辣鸡。还玩你马的。趁早倒闭吧。	1	1	1
今天 10:07	可爱在性感面前一文不值	0	0	0
今天 10:24	Gay伦也太幸福了吧。一个漂亮妹妹，一个成熟xglp	0	0	0
今天 10:16	想要拉克丝当女友	0	0	0
今天 10:13	拉克丝！	0	0	0
今天 12:22	精粹商店啥时候开？	0	0	0
今天 11:55	大姐姐真的很大哦	0	0	0
今天 11:19	卡特大~姐姐	0	0	0
今天 11:01	我超喜欢卡特那个“笨...笨蛋”的表情，每次都脑补出不来“八嘎hentai无路赛”	0	0	0
今天 10:47	撸妹，暑假有无限火力吗	0	0	0
今天 10:45	为啥卡特那啥比拉克丝要大？	0	0	0
今天 10:15	有本子嘛	0	0	0
今天 10:15	太大了吧awsl	0	0	0
今天 10:06	能解释一下，为什么每次新英雄演示，受伤的总是卡特？卡特没有人权吗？	0	0	0
今天 10:14	自走棋手游可以安排一下	0	0	0
今天 10:06	质量越大，引力越大	0	0	0
今天 10:06	暗影岛客户端语音能修一下吗？有回音没法用	0	0	0
今天 10:04	这个卡特！我可以了！	0	0	0
今天 11:52	战棋模式是永久吗？还是一段时间！	0	0	0
今天 11:35	客户端的房间bug什么时候修复？	0	0	0
今天 10:59	恕瑞玛的比赛记录不能看那不能修复一次啊啊啊啊啊	0	0	0
6月10日 21:55	舒服了，你们也舒服了吧，	0	0	0
6月10日 21:53	真好，恭喜V5，打的真好，虽然不完美，但是很舒服	0	0	0
6月10日 21:52	等这个狼人在线等急	0	0	0
6月10日 21:52	ig真的牛批，挡住ID爷以为这是LDL	0	0	0
6月10日 22:42	lpl战队过度依赖duke选手	0	0	0
6月10日 22:51	发现一件有意思的事情。现在刷舒服了的好多都是iG自己的粉丝。	0	0	0
6月10日 21:52	舒服啦！	0	0	0
6月10日 21:54	世界第一上单，被中单追着打嗷，舒服了，鸡杂们舒服吗？	0	0	0
6月10日 21:53	如果感到舒服你就打舒服	0	0	0
6月10日 21:56	我就不一样了，我要说cat牛批	0	0	0
6月10日 21:54	不针对IG，还是很喜欢IG，但是为了他们的老板，我要说句舒服了	0	0	0
6月10日 21:52	我直接来舒服了	0	0	0
6月10日 21:52	我自己来舒服了	0	0	0
今天 00:04	虽然觉得ig现在很可惜，但是还是想对wsc说一句舒服了（怎么不发微博了？	0	0	0
6月10日 21:59	世界第一AD，接Q辣舞？？？	0	0	0
6月10日 21:55	舒服咯哈哈哈	0	0	0
6月10日 21:52	艹，RNG粉看到最后JK挠头那里好心疼啊中路大龙buff那一波被泰坦找机会Q住，他一定巨自责吧。我艹，JK加油啊！	0	1	1
6月10日 21:54	v5牛逼，舒服了	0	0	0
6月10日 21:52	第三把明明是小姜的锅，一群公主粉无脑甩锅卢卡斯，看比赛都不用脑子的嘛？还有就是，IG除了jkl，其他人状态真没问题嘛？	0	0	0
6月10日 22:01	别舒服了，分锅了，我先来，卢卡斯辣鸡，坑我IG	0	1	1
6月10日 22:14	当初RNG输的时候要求放对内语音，后面放被说是经过处理，我明天也想听对内语音不过份吧	0	0	0
6月10日 22:34	V5牛批！！再次舒服！	0	0	0
6月10日 21:52	ig加油	0	0	0
6月10日 21:52	这辅助我服了，最后一波送死给theshy拖延一下都不会直接一波，竟然躲在最后面？？？	0	0	0
6月10日 21:54	兄弟萌“舒服了”打在公屏上	0	0	0
6月10日 21:55	轮子妈被ez刀妹秒直接一波，卡莎有3有水印被秒直接一波，接Q奠定败局，辣舞名不虚传	0	0	0
6月10日 22:01	反正王思聪先生舒服了，你们随意。	0	0	0
6月10日 21:53	大家一起舒服????????????????????????????????	0	0	0
6月10日 22:30	把ID挡住我以为是又打TL呢舒服啊	0	0	0
今天 15:53	本IG粉带头舒服??	0	0	0
6月10日 21:54	说实话，除了jack都有问题，不知道为什么一直抓着辅助不放，宝蓝打的很好吗？	0	0	0
6月10日 21:52	没什么想说的，点个赞吧，本彩虹七杂已经扭曲到快乐了，	0	0	0
6月10日 21:52	V5:舒服了！，老哥你怎么说？EDG:我感觉压力来到了我这边了！但我今天看比赛挺舒服的	0	0	0
6月10日 21:52	v5冲鸭	0	0	0
6月10日 21:53	40度的天气喝一杯0度的酸梅汤是真的舒服啊	0	0	0
6月10日 21:52	IG菜鸡真弱	0	0	0
6月10日 21:57	不管以前我们有什么恩怨，今天只要你说一句舒服了，我们就是兄弟，我先来：舒服了！	0	0	0
6月10日 21:53	igAD可以换了	0	0	0
6月10日 22:00	IGmsi回来后就变得这么不堪？这配的上之前的世界冠军吗？能不能好好打了！	0	0	0
6月10日 22:30	我知道了，一定是严君泽的锅，要不是他退役我世界冠军能输给V5？	0	0	0
6月10日 21:53	我，V5替补上单，懂？	0	0	0
6月10日 22:09	现在舒服了，可是洲际赛怎么办？！	0	0	0
6月10日 21:59	恭喜V5，IG加油哦	0	0	0
今天 00:35	偷偷说一声，小东北牛牛牛牛牛牛逼	0	0	0
今天 09:17	全员急眼	0	0	0
6月10日 23:35	IG一直以莽夫打架队闻名今天却打架败给V5??何等的讽刺啊???IG最近在干嘛	0	0	0
6月10日 22:21	宁王皇子必出战士打野刀也不知道哪来的自信嗷	0	0	0
6月10日 21:55	舒服了舒服了。顺便说一句藏马你妈藏好了吗？	1	1	1
6月10日 21:54	击杀大龙胜率为0是啥	0	0	0
6月10日 21:57	问题来了，洲际赛怎么办	0	0	0
6月10日 21:54	舒服了lpl派出垫底队仍旧能拿殿军，lpl世界第一赛区	0	0	0
6月10日 23:54	LPL质检员梁志斌	0	0	0
6月10日 21:53	舒服了，管理层也舒服了吧，	0	0	0
6月10日 21:53	过年了？	0	0	0
6月10日 21:52	OMG加油	0	0	0
6月10日 22:12	小东北牛逼奥	0	0	0
6月10日 22:01	剑仙换小东北，两队都不亏。	0	0	0
6月10日 23:08	现在的iG没宝蓝上场整一对的士气都下降很多	0	0	0
6月10日 21:55	想想要是下路像上路一样把自己秀死几波，断队伍节奏，影响队伍控资源。估计下路要被骂死。还好是上单没人骂，真实。	0	0	0
