time	text	annotator A	annotator B	annotator C	
5月14日 11:25	小明新剪了一个头发去学校上课，班里的同学说：小明小明，你的头发好像风筝啊。小明听了越想越难过，于是他冲出教室，边跑边哭，跑着跑着，就飞起来了...........	0	0	0	
5月14日 11:05	俺笑了好久	0	0	0	
5月16日 01:43	第一个用蚂蚁花被的人	0	0	0	
5月15日 23:53	尔康：“紫薇紫薇，你在哪儿？”“你嘴不是在你脸上吗？”??	0	0	0	
5月15日 22:38	甲：同学你有《时间简史》吗？乙：神经病我有时间也不会去捡屎！！	0	0	0	
5月14日 11:34	看看我的	0	0	0	
5月15日 23:51	“李白怎么死的”“失血，因为诗写过多”	0	0	0	
5月14日 11:37	两个摊贩（一个卖苹果一个卖蜂窝煤）吵架，路人问吵架的缘由。卖苹果的说：“我一说卖苹果啦卖苹果啦，他就喊卖煤啦卖煤啦”	0	0	0	
5月16日 00:31	一只蚂蚁迷路了问另一只蚂蚁：“你都如何回蚁窝？”，另一只说：“带着笑或是很沉默。”	0	0	0	
5月15日 22:28	看我！	0	0	0	
5月14日 11:10	小明的手被砍了??但是他没有哭??你知道这是为什么嘛??因为他很坚强	0	0	0	
5月14日 11:14	他夺门而出??从此家里便没有了门	0	0	0	
5月15日 22:13	小男孩洗澡时扯着自己的小jj问妈妈:“妈咪，这是什么?是我的大脑吗?妈妈答:“嗯……现在还不是”	0	0	0	
5月14日 11:04	一只猴子走路跳进一个箱子出来变成鸭子，你知道这是为什么吗？??因为那个箱子是变压器	0	0	0	
5月16日 00:55	对不起wuli林狗了	0	0	0	
5月15日 22:17	乌克兰提议的取消俄罗斯的一票否决权被俄罗斯一票否决	0	0	0	
5月16日 00:39	“有一天去洗车，想着洗车的地方离家近我就走路去的，走到了才发现车没带”	0	0	0	
5月14日 11:18	我同学昨天改的作业！真实的！奇才啊哈哈哈哈哈	0	0	0	
5月14日 20:58	哈哈哈哈xswl那么厉害的吗？	0	0	0	
5月14日 20:59	看的我也想要去准备一个防狼喷雾啊[哈哈]	0	0	0	
5月14日 21:41	请你不要再出现了好吗？整部剧演技最烂的演员，没有之一，简直比苏大强还可怕	1	1	1	
5月14日 20:27	每次遇见都是一次惊喜的开始	0	0	0	
5月14日 20:58	用防狼喷雾可还行。	0	0	0	
5月14日 21:11	这防狼喷雾使得明明白白	0	0	0	
5月15日 08:40	女孩子晚上外出必备品。	0	0	0	
5月15日 09:19	看不下去了，USERNAME这咋进组的啊，领衔主演戏份又那么多，可是演技太差还一直哭不出来	1	1	1	
5月14日 20:39	这个防狼喷雾厉害了啊[哈哈]	0	0	0	
5月15日 23:00	跪求你赶紧下线，你的演技是整部电视剧唯一的败笔，麻烦多磨练下演技。看看像USERNAME一样的，什么叫哭戏，不是挤着眉头不掉泪就叫哭戏	1	1	1	
5月14日 21:06	这么好用的东西，效果太厉害了	0	0	0	
5月14日 21:08	一起来打卡破冰行动呀	0	0	0	
5月14日 21:20	防狼喷雾原来这么有用！我应该入手保护自己了哈哈	0	0	0	
5月14日 21:07	体会到了防狼喷雾的重要性了吧	0	0	0	
5月14日 21:09	默默的问一句，小狼狗怎么变出来的	0	0	0	
5月14日 21:08	你快别演了，真的拉低进度条	0	1	0	
5月14日 21:07	??皮皮汁儿请记住你是一个优雅的女主，真的很没包袱诶哈哈哈哈	0	0	0	
5月14日 21:09	演技超差～尤其十四集跟USERNAME约着见面～带着哭腔一滴眼泪都没有～一脸寡妇相	1	1	1	
5月15日 02:35	人设崩了啊	0	1	1	
5月14日 21:08	哭戏有点厉害的	0	0	0	
5月14日 21:09	该出手时就出手，防狼喷雾有大用了	0	0	0	
5月14日 21:13	这是女孩子救男孩子呢哈哈！英雄救美变了耶哈哈	0	0	0	
5月14日 21:07	破冰行动太好看了，每天都看。	0	0	0	
5月15日 10:33	防狼喷雾，你值得拥有	0	0	0	
5月15日 12:26	为啥我觉得你越看越好看了呢	0	0	0	
5月14日 22:18	皮皮汁儿厉害了	0	0	0	
5月14日 21:49	仙女一定要好演下去哦看好你	0	0	0	
5月14日 21:46	怎么回事？	0	0	0	
5月14日 21:21	聰明USERNAME偷藏噴霧中山大戰群狼反觀傻墨被拳擊教練胖揍一頓	0	0	0	
5月14日 21:11	赞，厉害极了	0	0	0	
5月14日 21:26	女神你好女神再见	0	0	0	
5月14日 21:08	我喜欢USERNAME	0	0	0	
5月14日 21:05	整部剧演员都演的很好，就你是个例外！真的是到你就快进！	1	1	1	
5月17日 10:44	这难道是代言防狼喷雾呢？	0	0	0	
5月14日 21:07	你到底什么时候下线智商感人哈	0	0	0	
5月22日 16:24	加油(???_??)?	0	0	0	
5月14日 21:05	哈哈，真心觉得这部剧好看，剧情好精彩	0	0	0	
5月14日 21:04	哈哈，太可爱了吧，我也想遭受这种情况，	0	0	0	
5月14日 21:04	关键时刻，防狼喷雾还是管用的对吧	0	0	0	
5月14日 21:04	这个防狼喷雾厉害了啊	0	0	0	
5月16日 14:27	你对弹幕里说看到你的戏就快进和除了腿一无是处的评价～怎么看？	0	1	0	
5月16日 13:34	你最后是不是USERNAMEcp了	0	0	0	
5月16日 10:49	USERNAME，好可爱啊	0	0	0	
5月15日 00:59	敲好看!!看破冰被USERNAME圈粉了	0	0	0	
5月13日 22:37	要加油哦咳咳	0	0	0	
5月13日 22:35	姐，我爱你	0	0	0	
5月13日 23:29	姐呀花钱去挨打去了吗	0	0	0	
5月13日 22:43	哈哈哈哈哈笑死我	0	0	0	
5月15日 21:40	什么破演技，想弃剧	1	1	1	
5月14日 15:32	演技感人	0	1	0	
6月1日 07:25	哎真不好看你演的	0	1	1	
5月31日 10:10	你来个月经也要拿公众场合说么？？带资进组没完没了	0	0	0	
5月17日 10:27	脑子不好使，是会被打的，我终于发现了	0	0	0	
5月13日 22:40	USERNAME辛苦啦，今天又是努力又认真的一天！照顾好自己	0	0	0	
5月13日 22:38	亲亲，来姨妈不适合运动的！多喝红糖水哦！	0	0	0	
5月13日 22:38	大姨妈真是磨人的小妖精！我也只能让你多喝热水了	0	0	0	
5月20日 01:17	教练对你可真是好哦	0	0	0	
5月13日 22:40	今天一定要多喝热水早早睡觉！	0	0	0	
5月13日 19:01	"USERNAME,应该是戏里第一大美女"	0	0	0	
5月15日 00:32	USERNAME表示记住了，不要再说了	0	0	0	
5月13日 19:19	不要暴躁USERNAME	0	0	0	
5月13日 19:28	记住了吗记住了吗记住了吗？重要的事情说三遍	0	0	0	
5月13日 19:29	USERNAME尽力了东山小护士作为普通老百姓表现的不错啦！加油！	0	0	0	
5月13日 19:39	哈哈??成功捕捉一个和我一样脑残的人	0	0	0	
5月13日 19:07	这么好记的车牌	0	0	0	
5月13日 19:43	USERNAME冷静一定要冷静，所以你真的记住了吗	0	0	0	
5月13日 19:42	有点可爱	0	0	0	
5月13日 19:30	USERNAME，你不要总哭行吗?是不是因为你的情敌USERNAME出现了，USERNAME好你就跟USERNAME抢啊	0	0	0	
5月13日 19:36	你好可爱	0	0	0	
5月13日 19:32	记住了记住了	0	0	0	
5月13日 19:21	USERNAME表示很委屈，只想哭不想说话啦	0	0	0	
5月13日 19:36	演技很尴尬	0	1	1	
5月13日 19:36	演的有点尴尬[汗]	1	1	1	
5月13日 18:58	USERNAME：好的好的	0	0	0	
5月13日 19:39	好滴，我记住了，USERNAME别凶我	0	0	0	
5月13日 19:27	USERNAME表示记住	0	0	0	
6月1日 02:11	你比我老婆聪明多了，我老婆除了扎针啥都不会	0	0	0	
5月20日 07:22	剧里像又可爱又文静又机智的猫，一看微博才发现像个二哈	0	0	0	
5月18日 18:13	逗比USERNAME	0	0	0	
5月14日 11:22	全程被美腿吸引	0	0	0	
5月13日 23:11	看了10集光觉得USERNAME长得好看居然没认出来是墨汁我有罪	0	0	0	
5月13日 22:43	我们广东的车牌诶	0	0	0	
5月13日 20:00	好的好的，记住了	0	0	0	
5月13日 19:00	以后会有人帮你记的	0	0	0	
5月13日 18:58	就一句话，以德服人	0	0	0	
5月13日 19:36	这么好的车牌号还记不住吗	0	0	0	
5月13日 19:36	不要说了不要说了，我们记住了	0	0	0	
5月13日 19:35	人家记住了，记住了啊，，，不许凶了！！！	0	0	0	
5月13日 19:35	记住了吗！！记住了！USERNAME都说记住了	0	0	0	
5月18日 17:18	USERNAME，这件上衣什么牌子啊？	0	0	0	
5月14日 08:30	而且哭都不带眼泪的？眼药水的钱都不给？	1	0	1	
5月13日 21:55	USERNAME，你要是一开始就记住了电话号码，USERNAME早就出来了	0	0	0	
5月13日 19:45	有个东西叫手机，手机可以用来做什么，拍照打电话都可以，哈哈哈哈，请记住有个东西叫手机	0	0	0	
5月13日 19:42	记住了，记住了（转身）：车牌号什么来着？	0	0	0	
5月13日 19:42	记住了！！这个车牌号还挺简单的	0	0	0	
5月13日 19:42	记住了记住了，别说了，要疯了，哈哈哈哈哈这是潜台词	0	0	0	
5月13日 19:41	你后悔了吧，记得带脑子啊？？	1	0	1	
5月13日 19:41	用微笑表示记住了	0	0	0	
5月13日 19:41	USERNAME，加粗放大效果记住了吗	0	0	0	
5月13日 19:39	哈哈哈。。。好可爱的围笑	0	0	0	
5月13日 19:39	还是需要多喝六个核桃啊	0	0	0	
5月13日 19:38	记住了，记住了，我们USERNAME还是很聪明的呢	0	0	0	
5月13日 19:38	一定要淡定不要暴躁你还是个小可爱	0	0	0	
5月13日 19:35	USERNAME记住了记住了！！！！	0	0	0	
5月13日 19:35	我有时候也会被自己气死	0	0	0	
5月13日 19:31	太聪明了USERNAME	0	0	0	
5月13日 19:29	心情很不爽啊	0	0	0	
5月30日 11:17	这表情真尬	1	1	1	
5月26日 22:48	演技真差	1	1	1	
5月13日 19:37	记车牌竟然也需要养成，这个不就和记手机号一样，记多了就记住了嘛	0	0	0	
5月31日 10:34	打针了吧	0	0	0	
5月31日 10:25	你从剧头哭到剧尾！你还无脑送人头！总之USERNAME在这个剧是多余的......无脑送又死不了！反而别人死！真受不了了！其实你演技太呕了！你竟然活到结局了！老不下线！多余的角色天天犯傻！受不了了！	1	1	1	
5月31日 09:57	哈哈刷了这些微博顿时提不起气了哈哈哈哈	0	0	0	
5月31日 09:22	我觉得现阶段你就虚心接受建议好了，不用再这里发一下看似狡辩的内容，并不能让你看的可爱，认真脸	0	0	0	
5月25日 21:33	求生欲好强	0	0	0	
5月21日 23:00	长的太像陈乔恩了	0	0	0	
5月16日 21:47	哈哈哈哈哈哈，还有手机号！	0	0	0	
5月16日 11:26	话说我轻微近视和轻微闪光，不戴眼镜的话晚上也看不清车牌，关键是记性还不好，所以USERNAME，不怪你	0	0	0	
5月15日 22:49	你们别在一起了诶	0	0	0	
5月14日 12:01	USERNAME好可爱的	0	0	0	
5月14日 09:03	演技有待提升，这剧要大火[火]，成名的机会	0	0	0	
5月13日 20:21	成功捕捉一个脾气和我一样差的人，哈哈，冷静冷静一下啦	0	0	0	
5月13日 19:44	USERNAME要长点心啊，为USERNAME和USERNAME做好准备	0	0	0	
5月13日 19:40	脑瓜子不够用啊！还是没有记住！	0	0	0	
5月13日 19:40	别气别气，保持微笑	0	0	0	
5月13日 19:39	USERNAME表示记住啦，不要再说啦，再说就烦啦。	0	0	0	
5月13日 19:39	这记性应该和我差不多	0	0	0	
5月13日 19:38	这下应该记住了吧	0	0	0	
5月13日 19:37	USERNAME出门记车牌，脑子放聪明记住了吗？	0	0	0	
5月13日 19:37	真的好棒，好喜欢这个角色里面你的表现呀	0	0	0	
5月13日 19:36	哈哈哈哈看在你这个表情的份上，我记住了呢	0	0	0	
5月13日 19:36	USERNAME记住啦，这么好记的车牌儿。	0	0	0	
5月13日 19:36	真心觉得这个剧很好看，是我喜欢的类型	0	0	0	
5月13日 19:36	答应我不要打人哈哈哈	0	0	0	
5月13日 19:35	哈哈哈哈哈哈这次还敢不记得吗	0	0	0	
5月13日 19:34	一定要记住啊	0	0	0	
5月13日 19:33	USERNAME美女记住了	0	0	0	
5月13日 19:29	对数字不敏感的我仿佛看到了本人	0	0	0	
5月13日 18:56	你不记住他他都要记住你了！	0	0	0	
5月13日 19:29	你是誰的情人，竟然上演女一號！太业余了！中國的娛樂圈太黑了！	1	1	1	
5月13日 19:28	这哭戏好尬。	1	1	1	
6月4日 20:01	哈哈，小暴脾气一枚，和我一样，不过这个USERNAME长的好看，美人都有坏脾气哈哈	0	0	0	
5月13日 22:59	大概是条鱼哈哈	0	0	0	
5月13日 20:27	这么漂亮的小姑娘，可惜脑子记不住东西	0	0	0	
5月13日 19:44	记住了记住了不要再说啦嘤嘤嘤	0	0	0	
5月13日 19:40	这脑子也装不住啥东西呀	0	0	0	
5月13日 19:37	USERNAME的内心是崩溃的	0	0	0	
5月13日 19:37	USERNAME记住啦！USERNAME尽力了	0	0	0	
5月13日 19:35	别冲动哈！	0	0	0	
5月13日 19:32	USERNAME不要暴躁，暴躁不好，还是要美美哒	0	0	0	
5月13日 19:10	来打卡咯，我是不是来的很及时？	0	0	0	
5月15日 10:32	笑死了	0	0	0	
5月14日 22:03	fengshaofeng	0	0	0	
5月13日 19:43	可怜的小崽崽	0	0	0	
5月13日 19:40	USERNAME是不是得补补脑了	0	0	0	
5月13日 19:39	这是哪里我在干什么⊙?⊙？	0	0	0	
5月13日 19:39	鱼的记忆	0	0	0	
5月13日 19:38	USERNAME表示记住了哈哈哈	0	0	0	
5月13日 19:37	哈哈哈，快乐源泉	0	0	0	
5月13日 19:37	USERNAME要冷静啊，委屈的小表情	0	0	0	
5月13日 19:36	什么车牌号啊，这么难记的吗？	0	0	0	
5月13日 19:36	哈哈哈别说了别说了我记住了	0	0	0	
5月13日 19:36	以后一定要记清哦，不要再忘了	0	0	0	
5月13日 19:36	一直默念保持微笑	0	0	0	
5月13日 19:36	可能对美食记的比较清，对车牌儿完全没有一点儿好感	0	0	0	
5月13日 19:35	我的天，这个小表情简直了吧，完全可以带走当表情包。	0	0	0	
5月13日 19:35	哈哈哈，很真实我也是这样的转头就忘了	0	0	0	
5月13日 19:35	真魔性我记住了	0	0	0	
5月13日 19:35	USERNAME，真的长记性	0	0	0	
5月13日 19:35	哈哈，这个表情好可爱啊，我抱走了	0	0	0	
5月13日 19:34	哈哈哈记住了	0	0	0	
5月13日 19:34	哈哈哈这个表情包可以可以。收藏了	0	0	0	
5月13日 19:33	这么漂亮的USERNAME，难道记性这么差吗？	0	0	0	
5月13日 19:32	哈哈哈，记住了吗？记住了，啥？忘了	0	0	0	
5月13日 19:31	需要我们监督检查吗，我有时间哦	0	0	0	
5月13日 19:30	就这委屈的小表情咱也不敢深说??USERNAME肯定走心了	0	0	0	
5月12日 23:25	扫一眼没注意差点以为韩甜甜是USERNAME的昵称……	0	0	0	
5月12日 23:26	USERNAME最新的几首歌貌似很少听到歌手翻唱，反而有不少儿童版。前有《伟大的渺小》，现有《飞云之下》，歌本身其实很难，但是当这些作品由最干净、纯粹的童声来诠释，却那么动听。	0	0	0	
5月12日 23:37	为什么我觉得声音有一点点USERNAME的影子呢	0	0	0	
5月12日 23:27	被这个干净的声音治愈了听起来好舒服	0	0	0	
5月13日 00:34	未来可期	0	0	0	
5月12日 23:27	能说韩甜甜选择这首歌就是一种胜利嘛！她这个年龄已经没有接触到乐坛井喷发展的阶段，孩子们的选择更加多元，但是USERNAME和USERNAME出的新歌能被唱，我感觉到一种联系的存在，虽然我们接触到歌手的不同时间不同阶段，但都能找到共鸣！	0	0	0	
5月13日 00:22	她现在声音状态保护好未完全发育的喉咙为主??避免唱高声部中低音是目前的亮点	0	0	0	
5月12日 23:48	唱的是真的不错唱光年之外的咬字有邓紫棋的感觉	0	0	0	
5月12日 23:25	想起好几年前中国新声代的王睿卓，唱法声音长相都有点像啊而且都是辽宁的。有灵气的小女孩儿们	0	0	0	
5月12日 23:52	这孩子已经经过专业训练了	0	0	0	
5月12日 23:47	很像USERNAME啊	0	0	0	
5月12日 23:30	徐佳莹邓紫棋要是在创作我的妈	0	0	0	
5月12日 23:37	这不是邓紫棋转过她唱歌视频的那个女孩嘛	0	0	0	
5月13日 00:05	评委是USERNAME宇宁？？？？	0	0	0	
5月13日 02:26	什么节目哇？	0	0	0	
5月12日 23:32	今天刚听了中国新声代一个版本的，很棒，这小孩唱的比那个还要好听，现在孩子好牛啊	0	0	0	
5月12日 23:42	是唱过邓紫棋光年之外那个么	0	0	0	
5月13日 00:55	希望她不被驯化的成长起来	0	0	0	
5月12日 23:31	干净得让人觉得就算高音吃力也还是那么美那么自然	0	0	0	
5月12日 23:42	哇好棒啊！！让我想到了第一次听到王睿卓唱歌时的那种惊艳感！	0	0	0	
5月12日 23:26	哇，好可爱	0	0	0	
5月13日 00:12	天啊，希望她的家长能够保护好她，未来可期！	0	0	0	
5月13日 05:41	天赋这东西真的让人嫉妒啊，我有蒲沺运动鞋黑幕可以看看哦，别再被坑了	0	0	0	
5月13日 00:37	真是净化心灵的天使嗓音[微风]	0	0	0	
5月12日 23:40	莫名地喜欢这个小姑娘，好可爱啊，唱的也很棒！	0	0	0	
5月13日 02:11	和我同名同姓我的天	0	0	0	
5月13日 01:44	所以这是什么节目	0	0	0	
5月13日 00:42	干净纯粹的声音真特别动人～	0	0	0	
5月13日 16:09	又是一个被上帝轻吻过的小孩，这声音太美好了	0	0	0	
5月13日 05:40	这就是天才歌唱家，我有蒲沺运动鞋黑幕可以看看哦，别再被坑了	0	0	0	
5月13日 03:44	真正需要挖掘培养的是这样的人才而不是某些选秀节目里面蹦蹦跳跳哗众取宠却没有专业实力的吧	0	0	0	
5月12日 23:32	未来可期!来看看咯	0	0	0	
5月13日 10:49	中国新声代有一对双胞胎兄弟也唱过这首好好听	0	0	0	
5月13日 03:26	这个真的要转	0	0	0	
